,Age,workclass,A,education,education-num,marital status,occupation,relation,race,sex,captial-gain,captial-loss,hours-per-week,native-country,class
13842,41,1,107276,5,11,2,11,1,3,0,0,0,45,15,0
13843,45,8,112453,10,9,4,14,1,4,1,0,0,4,15,0
13844,24,1,346909,10,9,0,5,2,3,1,0,0,44,41,0
13845,65,8,105017,8,13,0,14,2,3,1,0,0,40,15,0
13846,45,1,317360,8,13,3,11,3,3,0,0,0,50,15,0
13847,23,1,189017,8,13,2,10,1,3,1,0,0,55,15,0
13848,54,1,138179,10,9,0,12,2,3,1,0,0,40,15,0
13849,40,1,299813,13,7,2,12,1,3,0,0,0,37,32,0
13850,45,1,265083,9,3,3,8,3,3,0,0,0,35,41,0
13851,50,1,185846,10,9,0,10,2,3,1,0,0,40,15,0
13852,40,1,184655,4,12,2,2,0,3,1,0,0,25,15,0
13853,24,1,200295,3,10,2,5,1,3,1,0,0,40,15,0
13854,42,1,117319,10,9,0,5,2,3,1,0,1672,40,15,0
13855,50,1,63000,3,10,0,10,2,3,1,0,0,60,15,1
13856,58,5,106942,3,10,3,5,3,3,1,0,0,40,15,0
13857,47,1,52795,3,10,0,12,2,3,1,0,0,46,15,0
13858,37,1,51264,6,16,0,11,2,3,1,0,0,99,19,1
13859,37,5,410919,10,9,2,5,5,3,1,0,0,35,15,0
13860,22,1,105592,4,12,2,1,1,3,1,0,0,45,15,0
13861,29,5,183151,10,9,0,1,2,3,1,0,0,48,15,0
13862,45,1,209912,8,13,0,9,2,4,1,0,0,40,28,1
13863,49,5,275845,3,10,0,9,2,3,1,0,0,60,15,0
13864,44,0,241851,5,11,0,1,2,3,1,4386,0,40,15,1
13865,72,1,89299,10,9,3,2,1,3,0,0,0,16,15,0
13866,63,5,106648,10,9,0,2,2,3,1,0,0,12,15,0
13867,26,1,58426,10,9,0,11,2,3,1,0,0,50,15,0
13868,58,5,121912,5,11,0,5,2,3,1,0,0,42,15,0
13869,40,1,170730,10,9,0,5,2,3,1,0,0,50,15,0
13870,56,1,257555,3,10,0,10,2,3,1,0,0,40,15,0
13871,55,5,51499,3,10,0,7,2,3,1,0,0,72,15,0
13872,28,1,195000,8,13,2,10,0,3,0,0,0,45,15,0
13873,57,1,108741,10,9,0,9,4,3,0,0,0,40,15,0
13874,37,1,184964,1,14,3,9,1,3,1,0,0,45,15,1
13875,44,1,156815,10,9,3,3,1,3,0,0,0,40,15,0
13876,31,1,49325,10,9,0,12,2,3,1,0,0,40,15,0
13877,42,1,121718,3,10,0,3,2,3,1,0,0,40,13,0
13878,18,1,172076,3,10,2,2,5,3,0,0,0,25,15,0
13879,57,5,327901,14,6,0,5,2,3,1,0,0,40,15,0
13880,53,0,215990,3,10,0,2,2,3,1,0,0,35,15,0
13881,38,1,210866,10,9,0,9,2,3,1,0,0,44,15,1
13882,33,1,322873,10,9,3,10,1,3,0,0,0,50,15,0
13883,42,1,265698,1,14,3,11,3,3,0,0,0,40,15,0
13884,70,8,26990,10,9,0,14,2,3,1,0,0,60,15,0
13885,50,1,177896,10,9,0,5,2,3,1,0,0,50,15,0
13886,50,1,189107,10,9,0,12,2,3,1,0,0,40,15,0
13887,28,1,306830,4,12,0,13,2,3,1,0,0,40,10,0
13888,72,2,39110,13,7,3,3,1,3,0,0,0,8,5,0
13889,33,1,155475,10,9,0,10,2,3,1,0,0,40,15,0
13890,47,1,135803,10,9,0,2,2,4,1,0,0,25,6,0
13891,48,1,117849,3,10,0,11,2,3,1,0,0,40,15,1
13892,64,5,339321,8,13,0,11,2,3,1,0,0,24,15,1
13893,19,1,318822,13,7,2,8,1,3,0,0,0,35,15,0
13894,48,1,174794,5,11,3,3,3,3,0,0,0,40,15,0
13895,37,1,204277,10,9,0,12,2,3,1,0,1848,48,15,1
13896,55,1,182460,10,9,0,5,2,3,1,15024,0,35,15,1
13897,24,1,193920,1,14,2,8,1,3,0,0,0,45,25,0
13898,42,2,91468,10,9,3,3,1,3,0,0,0,40,15,0
13899,43,1,106760,10,9,0,3,4,3,0,0,0,50,5,1
13900,34,1,375680,4,12,2,5,5,0,0,0,0,40,15,0
13901,55,3,222615,1,14,0,9,2,3,1,0,0,60,15,0
13902,22,1,190968,10,9,0,2,2,3,1,0,0,40,15,0
13903,39,1,76767,3,10,3,3,1,3,0,0,0,60,15,0
13904,50,5,203098,8,13,0,9,2,3,1,0,0,35,15,0
13905,47,0,162187,3,10,0,1,2,3,1,0,1887,40,15,1
13906,25,1,242729,8,13,2,10,5,3,0,0,0,20,15,0
13907,52,1,253784,13,7,3,2,3,3,0,0,0,20,15,0
13908,30,1,206051,10,9,0,1,2,3,1,0,0,40,15,0
13909,37,5,181553,10,9,3,5,1,3,1,0,0,50,15,0
13910,73,3,80986,10,9,0,10,2,3,1,0,0,20,15,0
13911,50,1,200783,15,4,3,5,1,3,1,0,0,60,15,0
13912,34,1,42596,3,10,0,9,2,3,1,0,0,45,15,0
13913,24,1,464502,4,12,2,10,1,0,1,0,0,40,25,0
13914,66,1,205724,3,10,0,10,2,3,1,0,0,24,15,1
13915,22,1,446140,10,9,2,10,5,3,1,0,0,55,15,0
13916,69,0,32287,14,6,0,1,2,3,1,0,0,25,15,0
13917,23,1,56774,10,9,2,5,5,3,1,0,0,40,15,0
13918,55,1,308118,8,13,5,12,3,3,0,0,0,40,25,0
13919,35,1,176279,3,10,5,3,3,3,0,0,0,30,15,0
13920,20,1,103277,3,10,2,3,5,3,0,0,0,35,15,0
13921,70,3,225780,3,10,0,9,2,3,1,0,0,20,15,1
13922,54,1,154728,5,11,0,0,2,3,1,7688,0,40,15,1
13923,34,1,149943,10,9,2,2,1,4,1,0,0,40,24,0
13924,38,6,22245,6,16,0,11,2,3,1,0,0,45,15,1
13925,33,1,93056,15,4,3,13,5,3,1,0,0,40,15,0
13926,43,1,270522,10,9,4,2,1,3,0,0,0,26,15,0
13927,60,3,123218,3,10,0,9,2,3,1,0,0,40,15,0
13928,81,5,123959,8,13,5,11,1,3,0,0,1668,3,33,0
13929,32,5,103642,10,9,0,9,2,3,1,0,0,55,15,0
13930,34,1,157747,10,9,0,1,2,3,1,0,0,45,15,0
13931,46,5,154083,1,14,2,9,1,3,1,0,0,25,15,0
13932,30,6,23037,3,10,2,2,5,2,1,0,0,84,15,0
13933,23,8,226891,10,9,2,14,0,4,0,0,0,20,35,0
13934,29,1,50028,3,10,0,2,2,3,1,0,0,40,15,0
13935,51,1,138251,10,9,0,1,2,3,1,0,0,60,15,0
13936,31,1,369825,15,4,2,13,0,3,1,0,0,25,15,0
13937,36,2,44364,10,9,2,3,5,0,0,0,0,36,15,0
13938,23,1,230704,3,10,2,13,5,0,1,0,0,22,15,0
13939,35,1,42044,10,9,0,12,2,3,1,0,0,30,15,0
13940,28,0,56340,1,14,2,11,1,3,0,0,0,40,15,0
13941,33,6,156015,8,13,0,9,2,3,1,0,0,40,15,1
13942,40,1,163434,3,10,0,13,2,3,1,0,0,40,15,0
13943,27,1,85251,3,10,0,1,2,3,1,0,0,45,15,0
13944,38,3,187411,10,9,0,9,2,3,1,0,0,40,15,1
13945,47,1,155124,5,11,3,11,1,3,0,0,1669,40,15,0
13946,25,1,396633,3,10,0,3,4,0,0,0,0,56,15,1
13947,45,1,182313,8,13,0,9,2,3,1,7688,0,50,15,1
13948,38,1,52596,3,10,2,3,5,0,0,0,0,40,15,0
13949,66,8,260111,3,10,0,14,2,3,1,0,0,40,15,1
13950,65,0,143570,3,10,2,11,1,0,0,0,0,40,15,0
13951,30,1,160634,5,11,2,5,5,3,1,0,0,40,15,1
13952,54,1,29909,13,7,0,2,4,3,0,0,0,43,15,0
13953,49,1,94215,12,8,3,12,1,3,0,0,0,40,15,0
13954,41,5,151990,5,11,0,11,4,3,0,0,0,15,15,1
13955,48,2,188081,10,9,0,3,2,3,1,0,0,40,15,1
13956,23,1,218445,9,3,2,8,3,3,0,0,0,12,41,0
13957,77,1,235775,10,9,0,2,2,3,1,0,0,25,38,0
13958,19,1,98605,3,10,2,2,5,3,0,0,0,20,15,0
13959,30,1,188398,10,9,6,3,1,3,0,0,0,30,15,0
13960,41,3,140365,8,13,0,9,2,3,1,0,1902,55,15,1
13961,35,1,202950,10,9,0,9,2,3,1,0,0,55,23,1
13962,20,1,218215,3,10,2,3,5,3,0,0,0,40,15,0
13963,66,3,197816,8,13,0,9,2,3,1,10605,0,40,15,1
13964,49,1,147002,10,9,2,5,3,3,0,0,0,40,0,0
13965,52,1,138497,8,13,0,10,2,3,1,0,0,45,15,1
13966,24,1,57711,1,14,0,11,4,3,0,0,0,35,15,1
13967,50,1,169925,10,9,0,5,2,3,1,0,0,15,15,0
13968,22,1,72310,13,7,2,1,1,3,1,0,0,65,15,0
13969,19,1,170800,3,10,2,2,5,3,1,0,0,20,15,0
13970,39,1,215095,13,7,2,11,3,3,0,0,0,30,0,0
13971,45,1,480717,8,13,0,2,2,4,1,0,0,38,25,0
13972,61,0,34632,8,13,3,2,1,3,1,0,0,30,15,0
13973,45,1,140664,4,12,3,1,1,3,1,0,0,55,15,0
13974,36,0,177858,8,13,0,11,5,3,1,0,0,40,15,0
13975,40,1,160369,1,14,0,9,2,3,1,0,2415,45,15,1
13976,38,1,129102,10,9,0,9,2,3,1,0,0,50,15,0
13977,52,0,278522,3,10,0,1,2,0,1,0,0,40,15,0
13978,29,2,124953,5,11,0,0,2,3,1,0,0,42,15,1
13979,33,1,63184,10,9,2,7,1,3,1,0,0,40,15,0
13980,40,5,165815,3,10,2,5,5,3,1,0,0,40,15,0
13981,34,1,248584,10,9,2,5,1,3,1,0,0,55,15,0
13982,46,0,226871,8,13,3,6,1,0,1,0,0,50,15,1
13983,44,1,267717,1,14,0,5,2,3,1,15024,0,45,15,1
13984,19,1,60367,10,9,2,2,5,3,0,0,0,13,15,0
13985,44,1,134120,10,9,0,3,4,3,0,0,0,40,15,1
13986,40,1,95639,10,9,2,5,1,2,1,0,0,40,15,0
13987,20,1,132053,3,10,2,11,5,3,0,0,0,2,15,0
13988,24,1,138768,4,12,2,13,5,3,1,0,0,30,15,0
13989,76,1,203910,10,9,5,2,1,3,1,0,0,17,15,0
13990,20,1,109952,10,9,0,0,0,3,1,0,0,40,15,0
13991,33,1,155781,11,15,2,11,1,3,1,0,0,40,15,1
13992,31,1,49398,3,10,0,0,2,3,1,0,0,40,15,0
13993,33,1,159303,10,9,3,2,3,3,0,0,0,40,15,0
13994,19,1,248339,10,9,2,5,5,3,1,0,0,35,15,0
13995,29,1,190539,8,13,2,9,1,3,1,0,1590,50,15,0
13996,30,1,183620,10,9,0,10,2,3,1,0,0,45,15,0
13997,48,1,25468,1,14,3,9,1,3,1,99999,0,50,15,1
13998,42,1,201495,8,13,0,9,2,3,1,0,0,40,15,0
13999,37,1,52221,13,7,0,1,2,3,1,0,0,40,15,0
14000,54,3,96460,10,9,0,9,2,3,1,7688,0,60,15,1
14001,42,1,325353,4,12,0,3,2,3,1,7688,0,42,15,1
14002,28,5,176027,10,9,2,2,1,3,0,0,0,28,15,0
14003,42,0,266135,3,10,0,6,2,3,1,0,0,52,15,1
14004,60,6,194252,1,14,0,9,4,3,0,3103,0,40,15,1
14005,76,8,164835,10,9,5,14,1,3,0,0,0,25,15,0
14006,21,1,363192,5,11,2,2,5,3,0,0,0,40,15,0
14007,29,1,31360,3,10,2,7,5,3,1,0,0,40,15,0
14008,43,1,63503,8,13,0,11,2,3,1,0,0,40,15,1
14009,44,1,157614,10,9,3,10,5,3,1,0,0,38,15,0
14010,45,1,160647,8,13,3,3,3,3,0,4687,0,35,15,1
14011,38,1,363395,3,10,2,10,3,0,0,0,0,40,15,0
14012,28,1,338376,3,10,0,3,2,3,1,0,0,50,15,1
14013,29,1,87523,10,9,2,10,5,3,0,0,0,40,15,0
14014,20,1,280714,3,10,2,2,5,3,1,0,0,40,15,0
14015,49,3,119565,1,14,0,10,2,3,1,0,0,40,15,1
14016,36,0,171482,3,10,0,6,2,3,1,0,0,56,15,1
14017,40,3,49249,8,13,0,9,2,3,1,0,0,50,15,1
14018,17,1,331552,12,8,2,3,5,3,0,0,0,30,15,0
14019,45,1,174426,10,9,0,5,2,3,1,0,0,40,15,0
14020,42,1,184105,3,10,2,7,1,3,1,0,0,28,15,0
14021,29,1,37933,8,13,2,9,3,0,0,0,0,40,15,0
14022,57,5,291529,8,13,0,9,2,3,1,4386,0,13,15,1
14023,23,1,376416,8,13,2,3,1,3,1,0,0,40,15,0
14024,20,1,263612,3,10,2,3,5,0,0,0,0,40,31,0
14025,23,1,227471,10,9,2,13,5,3,1,0,0,24,15,0
14026,39,1,191103,10,9,2,2,1,3,1,0,0,40,15,0
14027,34,1,35644,3,10,0,5,2,3,1,0,0,40,15,1
14028,43,5,227298,8,13,2,10,1,3,1,0,0,45,15,0
14029,25,6,187508,3,10,2,13,5,3,1,0,0,40,15,0
14030,40,1,184378,3,10,0,10,2,3,1,0,0,60,0,0
14031,52,5,190333,10,9,3,7,1,3,1,0,0,25,15,0
14032,48,1,155372,10,9,5,12,3,3,0,0,0,36,15,0
14033,37,1,259882,5,11,2,10,3,0,0,0,0,6,15,0
14034,36,1,217077,10,9,0,10,2,3,1,0,0,50,15,0
14035,33,1,103596,5,11,0,1,2,3,1,0,0,40,15,0
14036,36,0,188236,10,9,0,3,4,3,0,0,0,40,15,1
14037,24,1,353010,8,13,2,3,1,3,1,0,0,10,15,0
14038,42,0,70655,10,9,3,7,1,3,1,0,0,40,15,0
14039,35,3,64874,4,12,2,10,5,3,1,0,0,40,15,0
14040,40,2,219240,10,9,3,3,3,3,0,0,0,22,15,0
14041,50,3,104849,11,15,0,11,2,4,1,0,0,40,28,0
14042,40,1,173590,1,14,0,9,2,3,1,0,0,50,15,1
14043,22,1,412316,10,9,2,10,0,0,1,0,0,40,25,0
14044,57,3,195835,10,9,0,9,2,3,1,0,0,40,15,0
14045,51,0,170579,10,9,0,1,2,3,1,0,0,40,15,1
14046,61,2,230545,10,9,2,3,3,3,0,0,0,35,0,0
14047,71,1,162297,10,9,5,10,3,3,0,0,0,20,15,0
14048,47,1,169549,10,9,0,5,2,3,1,0,0,40,15,1
14049,38,1,117528,8,13,2,2,0,3,0,0,0,45,15,0
14050,25,1,273876,8,13,2,10,1,3,1,0,0,65,15,0
14051,33,1,529104,13,7,0,13,2,3,1,0,0,50,15,0
14052,40,6,456110,13,7,3,1,3,3,0,0,0,52,15,0
14053,39,8,180868,13,7,2,14,1,0,0,0,0,40,15,0
14054,29,1,170301,10,9,0,3,4,3,0,2829,0,40,15,0
14055,33,1,55717,10,9,2,5,1,3,1,0,0,40,15,0
14056,46,1,166181,3,10,2,3,5,0,0,0,0,36,15,0
14057,24,1,52242,10,9,0,10,4,3,0,0,0,40,15,1
14058,28,1,224629,1,14,2,9,1,1,1,0,0,30,38,0
14059,20,1,197997,10,9,2,5,1,3,1,0,0,40,15,0
14060,34,1,46144,3,10,3,13,3,3,0,0,0,40,15,0
14061,34,6,180871,8,13,0,3,2,3,1,0,0,55,15,0
14062,25,1,212311,3,10,2,3,3,0,0,0,0,40,15,0
14063,36,1,232874,8,13,0,0,2,3,1,0,0,40,15,0
14064,61,1,175999,10,9,0,12,2,3,1,0,0,40,15,0
14065,38,1,177121,3,10,4,2,1,3,0,0,0,58,15,0
14066,57,1,299358,10,9,5,2,0,3,0,0,1719,25,15,0
14067,20,8,326624,10,9,2,14,5,3,0,0,0,40,15,0
14068,56,1,129836,10,9,0,2,4,3,0,0,0,10,15,0
14069,24,1,225515,8,13,2,9,1,3,0,0,0,40,15,0
14070,60,1,145664,3,10,3,10,1,3,0,0,0,48,15,0
14071,37,1,151764,3,10,0,9,2,3,1,0,0,50,15,0
14072,27,1,183523,3,10,0,1,2,3,1,0,0,40,15,1
14073,54,1,257869,3,10,4,2,1,3,1,0,0,28,17,0
14074,40,1,73025,10,9,0,2,2,4,1,0,0,30,20,0
14075,18,1,165532,12,8,2,2,5,3,1,0,0,15,15,0
14076,51,2,140035,10,9,0,3,2,3,1,0,0,40,15,1
14077,40,5,325159,3,10,0,0,2,3,1,0,0,50,15,1
14078,64,2,161926,10,9,0,11,2,3,1,0,0,8,15,0
14079,24,1,163665,10,9,2,2,1,3,0,2174,0,40,15,0
14080,33,1,106938,10,9,0,0,4,0,0,0,0,38,15,0
14081,31,1,97453,10,9,3,9,3,3,0,0,0,40,15,0
14082,26,0,242464,10,9,0,6,2,3,1,3103,0,40,15,1
14083,54,1,155233,8,13,2,3,1,3,0,14084,0,40,15,1
14084,31,1,248653,0,2,2,13,1,3,1,0,0,37,41,0
14085,39,1,59313,12,8,6,1,1,0,1,0,0,45,25,0
14086,22,1,141297,3,10,2,0,5,3,1,0,0,40,15,0
14087,31,1,227325,3,10,2,5,1,3,1,0,0,40,15,0
14088,68,1,123653,9,3,4,2,1,3,1,0,0,12,34,0
14089,59,2,176317,14,6,3,2,1,3,0,0,0,37,15,0
14090,35,5,77146,10,9,0,5,2,3,1,2829,0,45,15,0
14091,25,1,169124,8,13,2,3,5,3,1,0,0,40,15,0
14092,23,1,179413,10,9,2,5,3,3,1,0,0,40,15,0
14093,35,1,180137,3,10,3,9,3,3,1,0,0,60,15,0
14094,17,6,179319,14,6,2,2,5,3,1,0,0,30,15,0
14095,19,1,45766,3,10,2,13,1,3,1,0,0,45,15,0
14096,53,1,152810,1,14,0,9,2,3,1,0,1977,55,15,1
14097,59,1,214052,9,3,3,12,3,3,0,0,0,40,15,0
14098,37,1,201141,10,9,2,3,5,3,0,0,0,37,15,0
14099,74,5,43599,10,9,5,2,1,3,1,0,0,20,15,0
14100,28,1,292536,3,10,2,1,1,3,1,0,0,50,15,0
14101,40,1,82161,8,13,2,3,1,3,1,0,0,40,15,0
14102,30,1,180656,3,10,6,5,1,3,1,0,0,40,25,0
14103,20,1,181370,3,10,2,2,5,0,1,0,0,40,15,0
14104,80,1,148623,11,15,0,11,2,3,1,0,0,35,15,1
14105,51,1,84399,10,9,0,12,2,0,1,0,0,40,15,0
14106,17,1,143331,14,6,2,10,5,3,1,0,0,15,15,0
14107,37,2,48779,8,13,0,11,2,3,1,0,0,40,15,0
14108,19,8,175495,10,9,2,14,5,0,0,0,0,24,15,0
14109,58,1,83542,10,9,2,2,1,3,1,0,0,40,15,0
14110,57,1,214619,3,10,0,5,2,3,1,0,0,40,15,0
14111,37,1,160035,3,10,3,12,1,3,1,0,0,40,15,0
14112,23,2,39603,3,10,2,5,3,2,1,0,0,40,15,0
14113,36,1,181589,8,13,2,3,1,3,0,0,0,32,17,0
14114,33,1,261511,10,9,0,5,2,3,1,0,0,40,15,0
14115,30,1,29522,3,10,0,10,4,3,0,0,0,40,15,0
14116,30,1,36340,10,9,2,3,3,3,0,0,0,24,15,0
14117,41,1,320984,11,15,0,11,2,3,1,99999,0,65,15,1
14118,57,8,403625,3,10,0,14,2,4,1,0,0,60,15,1
14119,23,1,122346,10,9,2,10,5,3,1,0,0,40,15,0
14120,40,1,105794,11,15,2,11,1,3,0,14084,0,50,15,1
14121,53,1,152883,10,9,5,3,1,0,0,0,0,40,15,0
14122,31,6,123037,3,10,2,0,1,3,1,0,0,13,15,0
14123,41,8,339682,9,3,0,14,2,3,1,0,0,40,41,0
14124,36,1,182074,10,9,2,3,0,3,1,0,0,40,15,0
14125,30,1,248588,12,8,3,2,1,3,0,0,0,40,15,0
14126,44,1,187584,10,9,0,6,2,3,1,0,0,40,5,0
14127,36,1,46706,10,9,2,2,5,3,1,0,0,40,15,0
14128,42,1,190290,4,12,0,11,2,3,1,0,0,40,15,1
14129,48,5,247294,10,9,0,5,2,3,1,0,0,30,14,0
14130,22,1,117779,8,13,2,11,5,3,1,0,0,40,15,0
14131,38,1,121602,10,9,0,12,2,3,1,0,0,40,15,0
14132,31,1,451744,10,9,2,5,1,3,1,0,0,50,15,0
14133,32,1,107793,10,9,3,2,5,3,1,2174,0,40,15,0
14134,35,1,339772,10,9,0,13,2,0,1,0,0,40,15,0
14135,21,1,185582,3,10,2,10,5,3,1,0,0,43,15,0
14136,26,1,260614,10,9,0,12,2,3,1,0,0,40,15,0
14137,19,0,53220,10,9,2,3,5,0,0,0,0,40,15,0
14138,43,1,213844,10,9,1,5,4,0,0,0,0,42,15,1
14139,33,1,213226,10,9,0,5,2,3,1,0,0,60,15,0
14140,30,1,58582,8,13,2,5,5,3,1,0,0,10,15,0
14141,52,1,193116,14,6,0,1,2,3,1,0,0,45,15,0
14142,38,0,201410,8,13,0,9,2,3,1,0,0,40,15,1
14143,28,1,190525,8,13,0,9,2,3,1,0,0,46,15,1
14144,57,5,138285,4,12,0,2,2,3,1,0,0,40,23,0
14145,51,1,111939,8,13,0,11,2,3,1,0,0,50,15,1
14146,50,1,109277,2,5,0,12,2,3,1,0,0,48,15,0
14147,32,1,331539,8,13,0,9,2,4,1,0,0,50,20,1
14148,32,1,396745,8,13,0,11,2,3,1,0,2415,48,15,1
14149,37,1,126675,10,9,0,5,2,3,1,0,0,40,15,0
14150,69,5,349022,10,9,0,10,2,3,1,0,0,33,15,0
14151,33,8,98145,3,10,3,14,3,2,1,0,0,30,15,0
14152,37,1,234901,3,10,0,10,2,3,1,0,0,50,13,1
14153,36,1,100681,3,10,2,3,1,3,1,2463,0,40,15,0
14154,47,5,265097,10,9,0,1,2,3,1,0,0,45,15,1
14155,63,1,237379,14,6,0,1,2,3,1,0,0,40,15,0
14156,21,1,44793,3,10,2,3,1,3,1,0,0,65,15,0
14157,17,1,270942,10,9,2,2,0,3,1,0,0,35,41,0
14158,56,1,193622,10,9,4,5,3,3,1,0,0,40,15,0
14159,90,0,187749,4,12,0,3,2,4,1,0,0,20,6,0
14160,27,1,160178,3,10,3,3,1,3,0,0,0,38,15,0
14161,38,1,680390,10,9,3,3,3,3,0,0,0,20,15,0
14162,33,1,96245,4,12,0,11,2,3,1,0,0,50,15,0
14163,26,1,34803,10,9,2,9,1,3,0,0,0,40,15,0
14164,20,1,170091,3,10,2,2,5,3,0,0,0,35,15,0
14165,42,1,231813,13,7,0,1,2,3,1,0,0,40,15,0
14166,55,1,23789,10,9,3,9,1,3,0,0,0,40,15,0
14167,32,6,438711,3,10,0,11,4,0,0,0,0,40,15,0
14168,66,1,169804,8,13,0,10,2,3,1,20051,0,40,15,1
14169,66,0,376506,6,16,3,11,1,3,0,3273,0,40,15,0
14170,49,1,28791,3,10,3,2,1,3,0,0,0,40,15,0
14171,34,1,162814,10,9,3,6,1,0,1,0,0,45,15,0
14172,38,1,58108,8,13,0,9,2,3,1,0,0,50,15,1
14173,40,3,102226,10,9,0,9,2,3,1,0,0,40,15,0
14174,22,2,209131,4,12,2,2,5,3,1,0,0,20,15,0
14175,46,5,157117,10,9,0,1,2,3,1,0,0,40,15,0
14176,29,1,172865,10,9,0,12,2,3,1,0,0,50,15,0
14177,19,1,29798,12,8,2,13,5,2,1,0,0,20,15,0
14178,71,8,229424,10,9,5,14,1,3,0,0,0,40,15,0
14179,37,0,80680,8,13,3,11,3,3,0,1151,0,35,15,0
14180,52,0,238959,1,14,2,11,1,3,1,0,0,32,15,1
14181,27,1,189462,1,14,2,3,1,3,0,0,0,46,15,0
14182,52,1,139347,10,9,0,1,4,3,0,0,0,40,15,0
14183,31,1,188108,10,9,2,5,5,3,1,4101,0,40,15,0
14184,37,3,111128,3,10,0,5,2,3,1,0,0,50,15,1
14185,28,1,81540,10,9,2,13,1,3,1,0,0,40,15,0
14186,25,1,257562,15,4,0,5,2,3,1,0,0,40,41,0
14187,31,1,59496,3,10,0,3,2,3,1,0,0,50,15,0
14188,29,1,29974,10,9,0,5,2,3,1,0,0,40,15,0
14189,45,1,102597,10,9,5,3,3,3,0,0,0,35,15,0
14190,69,1,41419,15,4,0,2,2,3,1,0,0,20,15,0
14191,50,1,118565,13,7,0,12,2,0,1,0,0,40,15,0
14192,54,6,312897,6,16,0,11,2,3,1,0,0,46,16,1
14193,17,1,166290,2,5,2,2,5,3,0,0,0,20,15,0
14194,34,1,160261,10,9,2,0,5,4,1,14084,0,35,20,1
14195,32,5,116834,10,9,0,2,4,3,0,0,0,5,25,0
14196,23,1,203076,3,10,2,12,5,3,1,0,0,40,15,0
14197,66,1,201197,8,13,0,11,2,3,1,0,0,45,15,1
14198,61,1,273803,10,9,0,5,2,3,1,0,0,40,15,0
14199,55,1,156797,3,10,3,12,1,3,0,0,0,40,15,0
14200,24,1,283896,10,9,2,13,1,3,1,0,0,40,15,0
14201,30,1,149368,10,9,3,10,3,3,1,1151,0,30,15,0
14202,49,1,156926,5,11,3,9,1,3,1,0,0,45,15,1
14203,21,8,163911,3,10,2,14,5,3,0,0,0,3,15,0
14204,56,3,165881,10,9,0,10,2,3,1,0,0,50,15,1
14205,25,1,86872,10,9,0,10,2,3,1,0,0,40,15,0
14206,49,1,167523,8,13,3,6,1,3,1,0,0,40,15,0
14207,58,1,154950,8,13,0,0,2,3,1,0,0,40,15,1
14208,40,2,171231,8,13,2,3,1,3,1,0,0,40,0,0
14209,62,1,244933,1,14,3,11,1,3,0,0,0,45,15,0
14210,54,1,256908,8,13,0,0,2,3,1,0,0,25,15,1
14211,34,5,33442,5,11,2,2,0,3,0,0,0,40,15,0
14212,18,1,126142,14,6,2,5,5,3,1,0,0,30,15,0
14213,28,8,268222,13,7,2,14,1,0,0,0,0,40,15,0
14214,32,1,167106,10,9,0,10,2,4,1,0,0,40,2,0
14215,22,0,50065,8,13,2,11,1,3,0,0,0,35,15,0
14216,34,6,252529,8,13,2,11,1,3,1,0,0,48,15,0
14217,53,8,199665,8,13,0,14,2,3,1,0,0,30,15,1
14218,47,1,343579,10,9,0,2,2,3,1,0,0,40,41,0
14219,19,1,190817,3,10,2,10,5,3,0,0,0,40,15,0
14220,41,3,151089,3,10,0,9,2,3,1,0,2415,55,15,1
14221,46,1,186820,3,10,0,2,4,3,0,5013,0,40,15,0
14222,56,5,210731,15,4,3,10,0,3,1,0,0,20,41,0
14223,42,1,123816,10,9,3,12,1,0,0,0,0,40,15,0
14224,25,1,77071,8,13,2,11,5,3,0,0,2339,35,15,0
14225,42,1,115085,10,9,0,3,2,3,1,0,0,50,15,0
14226,43,1,170525,8,13,3,11,1,3,0,14344,0,40,15,1
14227,17,1,209949,13,7,2,10,5,3,0,0,1602,12,15,0
14228,57,5,34297,15,4,0,5,2,3,1,0,0,40,15,1
14229,40,1,180985,1,14,0,9,2,3,1,0,0,50,15,1
14230,62,0,33365,10,9,5,2,1,3,0,0,0,40,5,0
14231,20,1,197752,3,10,2,3,5,3,1,0,0,16,15,0
14232,47,1,180551,3,10,0,1,2,3,1,0,0,50,15,0
14233,40,1,77975,3,10,0,9,2,3,1,0,0,40,15,0
14234,44,1,159297,10,9,0,9,4,4,0,0,0,40,25,1
14235,48,1,94342,8,13,0,5,2,3,1,0,0,55,15,0
14236,39,3,34180,5,11,0,7,2,3,1,0,0,60,15,1
14237,46,0,367251,3,10,0,5,2,0,1,0,0,40,15,1
14238,72,3,172407,11,15,0,11,2,3,1,99999,0,50,15,1
14239,53,1,303462,10,9,0,12,2,3,1,0,0,30,15,0
14240,47,2,220269,3,10,0,13,2,3,1,0,0,40,15,1
14241,40,5,45093,10,9,3,5,1,3,1,0,0,45,5,0
14242,34,1,101709,10,9,4,1,1,4,1,0,0,40,15,0
14243,41,1,219591,10,9,2,3,5,3,1,0,0,40,15,0
14244,41,1,76625,10,9,0,5,2,3,1,0,0,40,15,0
14245,20,1,342599,3,10,2,13,5,3,1,0,0,35,15,0
14246,42,3,125846,0,2,0,10,2,3,1,0,0,60,25,0
14247,54,0,238257,8,13,2,11,1,3,1,0,0,50,15,0
14248,39,3,206253,8,13,0,11,4,3,0,0,0,40,15,0
14249,37,1,172571,10,9,3,12,1,3,1,0,0,40,15,0
